"","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15"
"TCGA-AO-A12E-01",2.18281769752502,-0.0207979343831539,1.72994148731232,1.33658719062805,1.97004282474518,1.35749495029449,-1.14749312400818,-0.156324952840805,-0.966710984706879,0.587775409221649,-0.038414403796196,-0.281076222658157,0.193895280361176,0.572416722774506,-1.26197099685669
"TCGA-S3-AA15-01",-2.50990653038025,-0.793077170848846,0.142946764826775,0.438886761665344,1.04032802581787,1.08479726314545,0.490215182304382,1.4953556060791,-1.06432676315308,-1.53143727779388,0.0993844866752625,-0.140777975320816,-0.265941053628922,-0.0885742679238319,-0.236185625195503
"TCGA-OL-A5D7-01",-0.248952090740204,-3.64981842041016,-0.543908834457397,2.01267147064209,0.220223590731621,0.448051154613495,-0.0449845530092716,0.627636671066284,-2.02695870399475,-0.960755348205566,-0.358492225408554,1.33049166202545,-0.507846474647522,0.123922094702721,-0.0114685436710715
"TCGA-OL-A5DA-01",1.0163094997406,1.00617444515228,0.841937005519867,1.47298192977905,-1.45409762859344,-1.20276248455048,-0.456480711698532,-1.40457034111023,-0.064201146364212,-2.04419040679932,0.262988388538361,0.55271053314209,-0.660787999629974,-0.530546903610229,0.834226608276367
"TCGA-B6-A0RL-01",4.09062337875366,-0.319123685359955,-0.804309546947479,2.80878496170044,-1.41260528564453,1.03807425498962,-2.38509631156921,-0.253907054662704,-0.0939305573701859,-0.649096608161926,1.02535510063171,1.86331009864807,0.20127609372139,1.26958191394806,-0.674529194831848
"TCGA-OL-A66N-01",1.40118205547333,-0.0263959597796202,1.07080972194672,1.95004272460938,-0.170206502079964,0.37692803144455,0.617729842662811,-0.52676659822464,-0.170771539211273,-0.130320623517036,-0.0224143601953983,1.80903720855713,0.0343790575861931,-1.84675264358521,-0.666020691394806
"TCGA-E9-A1ND-11",-3.43275952339172,0.792643249034882,0.35337096452713,0.595535814762115,2.03553199768066,1.48913431167603,-0.508329391479492,-0.77034056186676,-0.170818388462067,0.414868652820587,0.853949308395386,0.642869830131531,-0.197817578911781,-0.237890541553497,-0.141546487808228
"TCGA-S3-A6ZG-01",2.69919204711914,0.433429896831512,0.371225148439407,2.29419946670532,-0.375851571559906,-0.148056954145432,-0.474131792783737,0.163169607520103,-1.16949677467346,-1.03170669078827,0.173762187361717,-0.393626868724823,0.507725417613983,0.326927959918976,-1.61969470977783
"TCGA-E9-A1RB-01",-0.672986268997192,0.822906792163849,-0.652147471904755,-1.8518773317337,-1.26276659965515,-1.86744332313538,0.823740601539612,-0.343702375888824,0.174238875508308,0.0590098686516285,0.122781902551651,-0.286626398563385,-1.09235942363739,1.69392490386963,2.45569038391113
"TCGA-A2-A4RY-01",-0.943704605102539,0.544518351554871,2.1897873878479,0.737799406051636,0.640289425849915,0.825194835662842,-0.102052360773087,-0.665774047374725,-0.0771035775542259,0.623856544494629,-0.669467151165009,0.242836520075798,0.379317104816437,-1.03979635238647,1.37915003299713
"TCGA-E9-A1R6-01",2.92694997787476,0.460141330957413,-1.45592391490936,-0.402594834566116,-1.70699024200439,0.708838164806366,-1.70693349838257,-0.131537303328514,0.0939668565988541,-1.26461100578308,0.52716588973999,-0.156593754887581,0.764761388301849,0.291573733091354,1.70282888412476
"TCGA-E9-A1R3-01",-1.13846266269684,1.4499329328537,0.0577645786106586,-1.33992373943329,-1.40542411804199,-1.84802830219269,0.851504504680634,1.13678228855133,-0.332302510738373,0.502126395702362,1.72514641284943,-0.738277673721313,-1.77142536640167,0.126125931739807,-0.656305015087128
"TCGA-D8-A1JK-01",-0.315801233053207,-1.24519968032837,-0.551595330238342,-2.88513445854187,-1.89656138420105,1.32210147380829,2.53160715103149,-0.742893278598785,-0.132534593343735,0.995401620864868,1.04250168800354,-0.0584770515561104,-0.181818261742592,2.90382814407349,-0.278879851102829
"TCGA-A2-A0CR-01",-0.301937460899353,0.211942419409752,1.7614951133728,1.17688119411469,0.313037872314453,1.55145180225372,1.00684607028961,1.01789510250092,-1.22896230220795,-0.643743813037872,0.62612783908844,1.92893815040588,0.344424396753311,-2.08110451698303,-0.000958835822530091
"TCGA-BH-AB28-01",1.44490146636963,-0.029031939804554,0.813087582588196,1.65282654762268,1.41532361507416,-0.184245407581329,0.471463471651077,-0.036465834826231,-1.51334047317505,-0.445293426513672,-0.279144436120987,0.257662415504456,-0.0271493047475815,0.307832300662994,1.19052743911743
"TCGA-E2-A10C-01",2.49204611778259,-0.716776192188263,-0.08779426664114,-0.734548687934875,-0.178876355290413,1.4023255109787,1.68033039569855,-0.445895344018936,0.993054449558258,0.232891291379929,-0.314475268125534,2.51526737213135,0.127933755517006,-0.544378936290741,-2.85211253166199
"TCGA-B6-A0WW-01",2.74820995330811,-0.201574623584747,-0.445597440004349,-0.422875374555588,-1.37954092025757,0.0871220603585243,-0.240525871515274,-1.09971106052399,-0.864751696586609,-0.0607402697205544,0.219015568494797,-0.76623672246933,-1.04473698139191,-0.407106876373291,-0.926346600055695
"TCGA-BH-A6R8-01",1.60390532016754,0.956728935241699,-1.1360799074173,-2.46760582923889,-1.61718022823334,0.252624094486237,0.0173783861100674,0.225182235240936,0.8412144780159,-0.922693371772766,0.931184530258179,1.94036769866943,2.33442854881287,0.0953529477119446,0.726104557514191
"TCGA-D8-A27L-01",-0.518508791923523,1.20181548595428,0.679251134395599,-1.3573739528656,-0.393237382173538,0.00176464824471623,0.950866162776947,-0.573601484298706,0.87786465883255,-0.813026547431946,0.116493053734303,-1.0501856803894,-0.183699429035187,-0.580756187438965,0.375001192092896
"TCGA-D8-A1JG-01",0.709880888462067,-1.55273270606995,-0.413790702819824,0.418942004442215,-1.26914548873901,1.64505171775818,2.90826654434204,0.0245564207434654,0.471814274787903,1.51676487922668,-1.2076233625412,-0.413463413715363,0.596054315567017,2.26716923713684,0.632470786571503
"TCGA-A2-A0YL-01",-0.736991584300995,1.04352700710297,1.72993981838226,-0.621636271476746,-1.13358545303345,0.172807633876801,-0.0582672283053398,-0.96452122926712,-0.435272246599197,-0.169139370322227,-0.994900405406952,-0.768215537071228,0.339813321828842,-0.759666085243225,0.427925586700439
"TCGA-AR-A1AY-01",-1.06003797054291,-3.76660060882568,0.321136116981506,1.79929995536804,0.414931803941727,-1.31183731555939,-1.281409740448,-0.47221913933754,-0.425192266702652,0.945746660232544,-0.589913249015808,-1.03912472724915,0.301786124706268,0.125559508800507,-0.235292315483093
"TCGA-AR-A24L-01",-0.268504828214645,1.66133534908295,-0.631904125213623,-2.08305311203003,-1.02567040920258,0.497172921895981,-1.4561425447464,1.44892656803131,0.881987750530243,-0.587999403476715,0.487287908792496,-1.99694561958313,0.241276666522026,0.00207326631061733,1.14190602302551
"TCGA-AC-A3YJ-01",0.541988611221313,1.4570335149765,-1.04346942901611,-0.0341802947223186,-0.741887271404266,-2.03205966949463,-0.0181576441973448,1.33968102931976,-0.776539087295532,1.96041226387024,0.366329908370972,1.99406254291534,0.576024413108826,-0.862164318561554,-0.332867562770844
"TCGA-AR-A0U0-01",-0.786320567131042,-2.89222145080566,-0.452086091041565,0.338780790567398,-1.19798874855042,0.464736610651016,1.0059118270874,0.628458917140961,0.413459867238998,-0.107035040855408,1.35581171512604,-0.610390365123749,1.55465352535248,2.06494665145874,-0.550684690475464
"TCGA-BH-A1EW-01",1.18792283535004,0.201919332146645,-0.10525930672884,1.89411652088165,0.650195121765137,0.129415825009346,0.613766431808472,-0.277003824710846,0.568189263343811,-0.669223964214325,-1.09742021560669,-0.114340864121914,-0.930438697338104,-0.464076519012451,1.00338006019592
"TCGA-BH-A1FH-11",-3.54797744750977,0.949172377586365,0.833255052566528,0.490119010210037,1.11831784248352,1.38727784156799,-1.00015413761139,-0.988126516342163,-0.175911039113998,0.638582229614258,0.356404513120651,-0.209259957075119,-0.311063200235367,0.341939955949783,-0.0944406986236572
"TCGA-E9-A1RF-11",-3.41433382034302,0.824348330497742,-4.56080961227417,0.257904171943665,3.18349933624268,1.83867084980011,-1.24189257621765,-1.14934933185577,-0.0455034039914608,-0.0418818555772305,-0.690202295780182,-0.922192633152008,-0.655814528465271,-0.137121424078941,-0.158836096525192
"TCGA-A2-A0SU-01",-1.28482723236084,1.51216495037079,0.64562863111496,0.916849493980408,-0.945343792438507,-1.33136188983917,-0.019495440647006,0.430471807718277,1.32333266735077,-0.682142674922943,-0.259000360965729,0.170867964625359,-1.6135528087616,0.50234055519104,-0.24403965473175
"TCGA-E2-A1LI-01",-1.89506435394287,-3.0436475276947,-0.0770813524723053,-0.228091731667519,-0.753036975860596,-0.509263515472412,-0.0135504389181733,0.174429550766945,-1.45628190040588,-1.08516418933868,-0.608979940414429,0.533800661563873,-0.656456828117371,0.120155304670334,0.114701487123966
"TCGA-E9-A54Y-01",3.49396419525146,-0.295860856771469,-0.701874673366547,-2.01238441467285,-1.27973568439484,0.738521695137024,-0.632732629776001,-0.917465150356293,-2.1165144443512,-1.64557123184204,1.25357329845428,2.30172181129456,1.21471643447876,0.858462035655975,-1.24006700515747
"TCGA-EW-A3E8-01",1.46710646152496,0.32269698381424,0.0282431412488222,1.45123732089996,1.90055561065674,1.13944745063782,0.539907038211823,-0.240144297480583,-0.9560227394104,-1.212806224823,-0.14203268289566,0.772713899612427,0.803726017475128,-1.29546844959259,0.418313026428223
"TCGA-D8-A1XV-01",1.40748190879822,0.916592240333557,-0.819174945354462,0.702040553092957,-1.34306836128235,-1.40956211090088,-1.25625574588776,1.92757487297058,-3.41138553619385,2.70180487632751,-1.14234161376953,1.66520869731903,-1.67216205596924,2.08660221099854,2.35827684402466
"TCGA-AR-A255-01",1.89584112167358,-0.0389591008424759,0.892197608947754,-0.692597329616547,0.673652172088623,1.27263927459717,0.0378206521272659,-0.439139306545258,-0.928956031799316,0.0274355914443731,-0.641587734222412,-1.06260049343109,-0.0177226196974516,-0.478194504976273,0.941646456718445
"TCGA-GM-A4E0-01",-0.580413937568665,0.647190272808075,0.053944256156683,0.575865685939789,2.39938139915466,1.31013584136963,0.342407643795013,-0.333317488431931,-1.48318660259247,0.199579402804375,1.0387510061264,0.551561534404755,-0.626217842102051,-0.99728536605835,-0.317673534154892
"TCGA-BH-A1F0-11",-3.14504528045654,1.1223042011261,0.900377035140991,0.680642247200012,1.75662934780121,1.44345819950104,-0.827097177505493,-0.838466286659241,-0.192984282970428,0.309427708387375,-0.315711319446564,0.00030921385041438,-0.090041346848011,0.520409345626831,-0.0669546276330948
"TCGA-AR-A1AS-01",1.48760199546814,0.668750822544098,-0.908630430698395,-2.11156558990479,-1.18936860561371,-1.88802659511566,0.81082147359848,-0.428287357091904,-2.03892064094543,1.50198447704315,1.91354477405548,-0.683658719062805,0.621062040328979,0.284211784601212,0.686485171318054
"TCGA-GM-A2DB-01",-0.447990715503693,-1.5459246635437,0.708327233791351,-1.11555600166321,-0.790149033069611,1.2040034532547,2.65764570236206,0.235756680369377,0.923463344573975,1.47213852405548,0.438524484634399,1.21352529525757,0.00881364103406668,1.41209697723389,0.412787467241287
"TCGA-EW-A1PH-01",-1.61467659473419,-4.04227113723755,0.560539186000824,-2.48930764198303,0.113548278808594,-1.11790728569031,-0.694916844367981,-0.626965761184692,0.456010550260544,-0.671743154525757,0.355042517185211,0.0382504723966122,-0.447894603013992,-0.256265938282013,1.13994967937469
"TCGA-BH-A0HP-01",1.0076094865799,0.447584450244904,1.29967284202576,0.706116259098053,0.393241703510284,-0.430188149213791,0.299490034580231,-1.21281862258911,-0.711830914020538,0.465655356645584,-0.397134244441986,-0.219413578510284,0.962030112743378,-1.1880544424057,0.635030031204224
"TCGA-C8-A1HG-01",0.0371222458779812,-0.143989682197571,-1.02750170230865,-1.71391153335571,-0.897524118423462,0.403960108757019,0.143031284213066,2.02547264099121,3.23019862174988,-0.599372684955597,-0.911266148090363,0.278771728277206,-0.185157522559166,-0.14021261036396,0.548604428768158
"TCGA-A2-A0YI-01",0.310214698314667,1.02922093868256,0.400029271841049,0.795047998428345,0.246348276734352,0.162400871515274,0.34828183054924,1.45637190341949,-0.279917359352112,0.309347569942474,-1.03629314899445,0.0264729857444763,2.00680637359619,-0.786851465702057,-1.50125336647034
"TCGA-D8-A4Z1-01",-1.36124622821808,1.15286469459534,1.7317042350769,0.373452305793762,-0.718842685222626,1.03743064403534,-0.0303200166672468,-0.915190756320953,-0.155971944332123,0.685407817363739,-0.45636647939682,0.543478488922119,0.0523102544248104,-1.18678379058838,0.674202799797058
"TCGA-GM-A2DK-01",-0.181994691491127,1.10400784015656,-0.0135677177459002,0.184197694063187,2.05102920532227,0.413908958435059,-0.440372735261917,1.45322954654694,1.29910862445831,-0.568388700485229,1.35637056827545,0.139268562197685,-0.870147168636322,-0.662330627441406,0.802928686141968
"TCGA-BH-A1FD-11",-3.15861940383911,1.47653365135193,0.380169808864594,0.278792440891266,2.09704422950745,1.01763987541199,-0.849069356918335,-1.04044532775879,-0.102402061223984,0.508953511714935,-0.124895647168159,-0.360903948545456,-0.530238926410675,0.63507091999054,0.0121035473421216
"TCGA-E2-A1L9-01",-0.0905558466911316,0.880663335323334,-0.70846962928772,-0.811415255069733,0.749539434909821,-2.25830292701721,1.21106600761414,-0.441502094268799,0.552157044410706,-0.0577531196177006,0.923328340053558,-1.56633412837982,0.684248149394989,0.431097149848938,1.30494856834412
"TCGA-BH-A0BA-01",1.53186392784119,0.302138984203339,1.65553438663483,-1.13903999328613,1.57467436790466,0.642642080783844,0.596163988113403,-0.295976251363754,0.370464146137238,0.922445833683014,-1.495450258255,0.199244633316994,2.80577826499939,0.503095984458923,-2.13108325004578
"TCGA-D8-A1XY-01",-0.413464516401291,1.23141002655029,-0.683946490287781,-3.14051508903503,-2.1534264087677,0.364777058362961,-0.0755333602428436,-1.0658586025238,0.735407769680023,-0.852680802345276,0.561112761497498,-1.06448328495026,-0.479108601808548,0.0102755632251501,-1.66822338104248
"TCGA-AC-A2FF-11",-3.05652236938477,0.965837597846985,1.99257457256317,0.391009122133255,-0.856817066669464,1.01851797103882,-0.0452775470912457,-0.35927426815033,0.0730387195944786,0.746695756912231,-1.19857501983643,0.278667837381363,-0.303239047527313,0.192834883928299,0.163675412535667
"TCGA-AR-A1AL-01",-0.606265604496002,1.31313264369965,1.40026986598969,-0.335806012153625,-0.000527766533195972,-0.196753427386284,0.0719688013195992,-0.82239842414856,-0.857480645179749,0.104228898882866,-1.23436212539673,-0.310236483812332,0.244499638676643,-0.94039386510849,-0.541301965713501
"TCGA-OL-A66H-01",-0.0969904065132141,1.41839611530304,-1.19531333446503,-1.29978346824646,-0.636310935020447,-0.449847519397736,-0.33232855796814,2.51231098175049,0.81635582447052,0.0374821498990059,0.28900209069252,1.44963574409485,0.714965283870697,-0.288397699594498,-1.08125114440918
"TCGA-D8-A1J9-01",2.18281674385071,-0.341443747282028,0.0471215285360813,1.0575784444809,-1.23577737808228,0.331891983747482,1.04886281490326,0.159768372774124,0.0972975268959999,2.44543099403381,0.0712355822324753,-1.62410962581635,-1.24137902259827,0.789279341697693,-1.35908448696136
"TCGA-BH-A0B5-01",2.11399078369141,0.398941814899445,0.557669937610626,-1.03801107406616,0.874581277370453,-0.196132928133011,0.12736801803112,-0.210833519697189,-0.769799828529358,-0.320039927959442,-0.531837284564972,-1.35749089717865,1.79395246505737,-1.05909073352814,0.369507819414139
"TCGA-E2-A15K-11",-3.20416951179504,0.892865180969238,0.75397253036499,0.167167067527771,1.6340434551239,1.43943393230438,-0.681751728057861,-0.820733547210693,-0.195011824369431,0.359583228826523,1.40048110485077,0.615019559860229,-0.45358282327652,-0.393213659524918,-0.156299293041229
"TCGA-AQ-A04H-01",4.14692211151123,-0.686696827411652,-0.406117171049118,0.379079252481461,-0.11533509939909,1.57933175563812,-1.73246395587921,-0.235321432352066,-1.2421783208847,-0.925843358039856,-0.609777212142944,-0.327890843153,0.332557588815689,1.05385446548462,-1.00243639945984
"TCGA-AR-A1AX-01",-1.58172166347504,0.580211997032166,0.539085328578949,1.15556812286377,-1.31301212310791,0.558324813842773,1.57144165039062,0.375409185886383,0.681413233280182,-1.13998782634735,-1.62131690979004,0.309079736471176,0.0823761522769928,-0.367414474487305,0.16284254193306
"TCGA-BH-A0GZ-01",1.54415249824524,0.600678443908691,0.445699423551559,1.84077513217926,0.183649271726608,-0.845565319061279,-0.0412416271865368,0.608774662017822,0.470169574022293,0.370132029056549,2.19101071357727,-0.854341864585876,-1.12022244930267,0.202147290110588,0.536480367183685
"TCGA-BH-A1F6-01",-0.51961749792099,-3.45813727378845,0.508265793323517,0.954221308231354,0.367440789937973,0.293973952531815,-0.149115964770317,0.361421674489975,-0.300031125545502,-0.431077688932419,0.19153881072998,-0.825716197490692,0.946951925754547,0.828628301620483,1.43885767459869
"TCGA-AQ-A04L-01",2.64381957054138,-1.27532422542572,-0.731894731521606,0.569463431835175,-1.04353725910187,-0.190734356641769,1.82032608985901,-2.91747808456421,-0.920091986656189,1.31015396118164,-0.164982825517654,0.681498169898987,-1.10832500457764,2.49811315536499,0.889705657958984
"TCGA-AR-A1AP-01",2.00201678276062,-0.351853251457214,0.481269299983978,1.49520838260651,1.07629668712616,-0.581954598426819,0.324155330657959,-0.0871534422039986,-0.860635459423065,0.734800338745117,-0.0303723737597466,-0.965865075588226,-1.92282927036285,0.326584070920944,2.69099760055542
"TCGA-AC-A2QH-01",-0.752671539783478,-2.26948952674866,-2.8996365070343,-0.924831330776215,-1.24770569801331,0.936411201953888,-2.38097310066223,-0.936181128025055,2.43899583816528,1.92098844051361,-2.41445159912109,-0.507455587387085,1.2895439863205,-3.63172650337219,2.05874133110046
"TCGA-AR-A24M-01",0.477214395999908,1.71110558509827,0.837288975715637,-0.483423292636871,-1.31826710700989,-1.51134049892426,-0.233004033565521,0.938484668731689,-0.946378886699677,0.871023952960968,-0.111982710659504,-2.27638459205627,0.0859046131372452,0.440414041280746,-1.41433608531952
"TCGA-AR-A2LQ-01",-1.50474214553833,0.585752367973328,0.838456988334656,1.00524187088013,1.11563813686371,1.12714171409607,0.729667484760284,-0.926420331001282,-0.707565248012543,1.05148041248322,-0.134627670049667,-0.681688249111176,-0.335933327674866,-0.115852989256382,0.356369376182556
"TCGA-AC-A62Y-01",-0.828459739685059,1.24445772171021,-1.61021316051483,0.659081161022186,1.45985019207001,-2.06172776222229,0.688787698745728,1.14392983913422,-1.29412758350372,1.45880782604218,0.377458184957504,1.66261303424835,-0.841674566268921,-0.241255298256874,-0.530500590801239
"TCGA-BH-A0DQ-11",-2.88405299186707,1.60543763637543,2.00881171226501,0.715296506881714,-0.685615003108978,0.750419080257416,-0.672138571739197,-0.699418187141418,0.380861282348633,0.823123157024384,-1.12244594097137,0.792865574359894,0.402297228574753,0.77406507730484,0.0947501882910728
"TCGA-EW-A1OV-01",0.617050528526306,-1.1806812286377,-0.575654685497284,-0.121534451842308,-0.11569145321846,1.27498233318329,2.07698917388916,0.469051122665405,-0.26261442899704,-0.366940081119537,-1.02034771442413,0.517938196659088,-0.761237144470215,-1.07918977737427,-0.403951346874237
"TCGA-A2-A0CK-01",1.04423749446869,0.464296877384186,0.684032917022705,0.564638435840607,2.59799790382385,-1.63097083568573,-0.710825860500336,0.0919267237186432,1.40862560272217,-0.666448891162872,-0.41834619641304,0.409075200557709,1.20744466781616,-0.885644555091858,0.545293927192688
"TCGA-E2-A1L8-01",0.737652242183685,1.12511134147644,-1.13285100460052,-2.01041579246521,1.59332990646362,-1.00605440139771,0.792152345180511,-0.224681094288826,-1.43105626106262,-0.0549228116869926,0.531332314014435,-0.3942950963974,0.0787824392318726,-0.271027952432632,0.619453907012939
"TCGA-EW-A1PG-01",-1.34708666801453,0.867165923118591,1.32937836647034,0.0453381910920143,-1.7060878276825,0.742697060108185,0.239242434501648,-0.877430498600006,-0.438823252916336,-0.0434343777596951,0.0612691231071949,-1.12902414798737,-0.0139656066894531,-0.0778419002890587,0.357636988162994
"TCGA-EW-A1OY-01",0.884314119815826,0.221943840384483,-0.069275826215744,-2.94589972496033,-0.791842222213745,-1.37034785747528,0.449230760335922,-0.584054410457611,2.30912160873413,-1.25475835800171,-0.42357924580574,1.20445692539215,-1.72202575206757,0.430616915225983,0.898008584976196
"TCGA-A7-A26J-01",1.84445607662201,0.537309050559998,0.278979271650314,-1.54329633712769,-0.841474235057831,0.682428777217865,-0.838419616222382,0.833575963973999,0.458533436059952,0.386825680732727,-0.111747547984123,-1.47006058692932,1.59456777572632,-0.594361841678619,0.526949644088745
"TCGA-A2-A0ST-01",-2.65003037452698,-1.05124843120575,1.06729280948639,0.623237431049347,-0.960844814777374,1.12782871723175,0.897480130195618,1.86516845226288,-0.953997552394867,-1.65554356575012,-0.742071807384491,0.583384990692139,0.163134127855301,0.282675325870514,-0.421945631504059
"TCGA-D8-A27W-01",2.00683116912842,-0.422777533531189,-0.286055982112885,0.834846138954163,-0.48270121216774,1.24555921554565,-0.943835198879242,2.14445447921753,2.47109603881836,-0.00187790277414024,-1.23833847045898,0.0819506272673607,-0.739684641361237,-0.302266836166382,-0.365682661533356
"TCGA-A2-A0SW-01",1.79726505279541,-0.982001423835754,-0.65434992313385,-1.14529728889465,0.859979510307312,0.749569714069366,1.84766840934753,0.0934190675616264,-1.23943591117859,-0.548618495464325,-1.69347858428955,0.316133320331573,-1.23509407043457,0.695776641368866,-2.71763205528259
"TCGA-AO-A1KS-01",2.11090445518494,-0.484978199005127,0.470680981874466,-0.0919060334563255,0.244390189647675,-0.598407804965973,-0.134789928793907,-0.938224136829376,2.37455344200134,0.326597571372986,-2.47837400436401,-0.740796506404877,-0.561560571193695,-0.0990591943264008,2.07401514053345
"TCGA-GM-A2DL-01",1.14419496059418,0.341544300317764,-1.53845798969269,0.670855522155762,1.67355906963348,0.459232330322266,0.749487400054932,-0.709556400775909,-0.657767653465271,0.257921904325485,0.587406396865845,-0.447267323732376,-0.568257629871368,-0.563560962677002,-0.539948761463165
"TCGA-E9-A1RI-11",-3.46772885322571,1.10375452041626,-2.61519861221313,0.235793888568878,2.77954053878784,1.54426121711731,-0.930922865867615,-1.27473437786102,-0.107047356665134,0.47932380437851,-0.559190332889557,-0.694657802581787,-0.653625071048737,0.487355202436447,-0.138958662748337
"TCGA-EW-A1J6-01",0.306092739105225,0.30002173781395,-0.784672677516937,-1.18987762928009,0.454239010810852,-1.15634882450104,-0.106197468936443,0.981484532356262,2.0159695148468,-1.10462701320648,0.13638237118721,1.08682322502136,-2.59852170944214,-0.51900315284729,1.82983076572418
"TCGA-B6-A0RP-01",0.946522355079651,1.08373534679413,-1.56157636642456,-1.83256459236145,0.715995013713837,-1.66623771190643,0.818229973316193,0.308634668588638,-1.10469055175781,0.509335219860077,-0.689098000526428,-0.0714189782738686,2.24961066246033,-0.793144881725311,-0.108266390860081
"TCGA-BH-A0W4-01",0.279273629188538,1.66037130355835,0.342929273843765,-0.48034480214119,0.778083682060242,-0.561775743961334,-0.544208109378815,-1.22950959205627,0.762563288211823,-0.998451888561249,0.887744784355164,-1.39522933959961,1.30076813697815,-0.17354391515255,0.512234568595886
"TCGA-E2-A10E-01",2.49249982833862,0.298313736915588,0.382166624069214,1.50772476196289,1.80582988262177,-1.40576362609863,-0.239989385008812,0.858977973461151,-0.286305040121078,1.5323201417923,-0.3853440284729,-0.374696612358093,1.8598780632019,-0.672203779220581,-0.414723992347717
"TCGA-OL-A6VO-01",-1.49165678024292,-3.72750544548035,-0.560171186923981,-0.247013509273529,0.788265645503998,-1.57496321201324,-0.737371861934662,-0.808182418346405,0.314037442207336,-1.29152822494507,-1.08459198474884,0.727651953697205,0.82098799943924,0.105101473629475,0.376128286123276
"TCGA-D8-A1Y3-01",2.53772735595703,-0.960464358329773,-1.38814508914948,1.28394544124603,-1.63586592674255,1.21596324443817,0.26447582244873,-1.87586307525635,-0.345738649368286,-1.6190197467804,-0.155429229140282,1.28464114665985,-1.12264144420624,1.01171386241913,-0.691823244094849
"TCGA-BH-A209-11",-3.13386988639832,0.969764709472656,0.782382547855377,0.471885710954666,1.59507822990417,1.19014286994934,-0.672736763954163,-0.551478624343872,-0.00794914457947016,0.300472140312195,-0.790104866027832,-0.482077211141586,-0.220584198832512,0.58659690618515,-0.298077970743179
"TCGA-BH-A18V-06",-2.13515686988831,-2.19529795646667,-0.95296972990036,0.22455507516861,0.238343715667725,-0.27726686000824,0.72387969493866,1.92716193199158,0.065789520740509,-0.988409817218781,-0.329570651054382,-0.150959759950638,1.14804112911224,0.568215370178223,0.0355688109993935
"TCGA-A2-A0T5-01",0.184333622455597,1.05765056610107,1.38929843902588,1.09847104549408,-1.25881540775299,-1.43333232402802,0.489193230867386,-0.751531898975372,-0.773268401622772,-1.04050600528717,0.708763837814331,-0.56820410490036,-0.178987503051758,1.05958497524261,1.33660066127777
"TCGA-AN-A0XS-01",0.423344224691391,0.957302927970886,-0.469669014215469,-0.330978095531464,1.11711585521698,-0.389956951141357,0.732572913169861,-0.967717468738556,1.06744301319122,-1.81908750534058,0.0802401378750801,0.220552638173103,2.32465863227844,-0.301950246095657,-0.801811635494232
"TCGA-B6-A402-01",-2.58116745948792,-2.87400579452515,-0.159405961632729,-0.28636309504509,-1.2636604309082,-1.7743673324585,-1.33483922481537,-0.974097371101379,0.217299789190292,-0.445173621177673,1.71699333190918,0.624112665653229,-0.225037857890129,-0.458025395870209,-1.28843069076538
"TCGA-D8-A1JB-01",-0.936575055122375,0.655360102653503,1.40974831581116,0.730247616767883,-1.69592678546906,0.989854395389557,0.153330340981483,0.681509673595428,0.72945773601532,-0.439037680625916,-1.55749249458313,-0.11214405298233,-0.941301584243774,-0.764318466186523,-0.24755834043026
"TCGA-E2-A109-01",3.75326108932495,-0.656028032302856,-0.256620168685913,-1.06107079982758,-0.731193244457245,1.97350692749023,-1.10304176807404,1.80871307849884,1.20460748672485,0.951959013938904,-1.39572048187256,0.406903684139252,-0.580601990222931,-0.0427003912627697,-0.620066225528717
"TCGA-B6-A0RE-01",-1.22817993164062,-3.79976606369019,0.771718263626099,0.532717764377594,-0.55945485830307,-1.40798997879028,-0.994998514652252,0.26357501745224,-0.763431131839752,0.129955932497978,1.34995949268341,-1.17533302307129,-0.462510794401169,0.35177743434906,-0.0276976674795151
"TCGA-E9-A1RB-11",-3.16793847084045,1.13253700733185,0.221318274736404,0.0451400130987167,2.46745109558105,1.0384533405304,-0.48734724521637,-0.783582270145416,0.0942861810326576,0.373960793018341,-1.18236565589905,-0.554783225059509,-0.830138683319092,0.549835085868835,0.230122551321983
"TCGA-E2-A2P5-01",2.55239081382751,-0.53183513879776,0.246353581547737,0.0568639263510704,-0.876323819160461,0.305223196744919,0.612791240215302,-2.02237772941589,-0.742033541202545,0.136678218841553,-0.110695004463196,0.437795400619507,-0.478718787431717,-1.52054488658905,-0.325414776802063
"TCGA-OL-A66K-01",2.2821741104126,-0.0624465718865395,0.726044535636902,1.14562666416168,0.072081170976162,-1.29885303974152,0.00649194652214646,-1.3965470790863,-1.29085600376129,-0.392369508743286,-0.790733635425568,0.489571064710617,-0.369589000940323,-0.962007403373718,0.965682208538055
"TCGA-S3-AA11-01",2.45198965072632,-0.00641911197453737,0.718437433242798,-1.23045122623444,-0.439406543970108,0.1978689879179,-0.801422715187073,-0.230214819312096,0.514025688171387,1.05987417697906,0.00425695767626166,-0.176550105214119,3.09476733207703,-0.949956715106964,1.80051290988922
"TCGA-BH-A0DH-11",-2.48678112030029,1.23609185218811,1.60649871826172,0.918352067470551,1.54344570636749,1.60485219955444,-1.03857564926147,-0.989404082298279,-0.196983471512794,0.791762590408325,1.51929259300232,0.641642332077026,0.448487728834152,0.35810387134552,-0.0556270331144333
