"","Factor1","Factor2","Factor3","Factor4","Factor5","Factor6","Factor7","Factor8","Factor9","Factor10","Factor11","Factor12","Factor13","Factor14","Factor15"
"SLC15A1",-0.149374559521675,-0.357125580310822,0.130167677998543,-0.043525330722332,0.00156932789832354,-0.0117602273821831,0.0972643047571182,-0.00653508445248008,0.111774951219559,-0.0117388302460313,0.128994062542915,0.00709869898855686,0.00253705424256623,0.0277063958346844,0.0245788916945457
"C1orf106",-0.0408151932060719,-0.364922821521759,0.297141283750534,0.0146563332527876,-0.0433835722506046,0.0464037321507931,0.219434782862663,0.000953857088461518,0.140373840928078,-0.00460556009784341,0.0956199765205383,-0.0617751516401768,-0.126050099730492,0.0686497762799263,0.000146102858707309
"C4BPA",-0.180735617876053,0.00562998186796904,0.370430558919907,0.0386958532035351,0.0525791384279728,0.117711246013641,-0.0174986012279987,-0.0270392000675201,-0.0693825706839561,0.0872578546404839,-0.00280096335336566,0.0348279811441898,0.0144918188452721,0.157696440815926,0.00182083470281214
"ABCC12",0.0977781265974045,0.117499992251396,0.00677121430635452,0.00317730545066297,-0.00929098203778267,-0.0434634909033775,0.369842022657394,-0.0510168336331844,-0.000607160851359367,0.248220890760422,0.0037320964038372,0.0655889585614204,-0.00102689187042415,0.0657224059104919,-0.0525609962642193
"CA3",-0.230104014277458,0.0253434013575315,0.103762447834015,-0.000164825920364819,0.292073845863342,0.0262306947261095,-0.213852629065514,-0.109803706407547,-0.0614301636815071,0.0193053726106882,-0.0436632558703423,-0.0177256818860769,0.00971361808478832,0.00302299554459751,-0.0460655651986599
"OSR1",-0.218396842479706,-0.0303353294730186,0.318946748971939,0.0367974750697613,0.13510374724865,0.0640891715884209,-0.180412918329239,-0.131500869989395,-0.0717004239559174,-0.0687507763504982,-0.0321112424135208,0.00808889605104923,0.0349106714129448,-0.213716223835945,0.0663832649588585
"C19orf21",0.281272411346436,0.17809921503067,0.238165125250816,-0.00505434535443783,-0.0173466615378857,-0.106285504996777,0.0577424727380276,0.160997048020363,0.0496480502188206,-0.163198962807655,0.176542192697525,0.00967236235737801,-0.050470381975174,-0.0798356905579567,-0.00320154521614313
"GABBR2",-0.158273860812187,-0.413938224315643,0.0685828253626823,0.0163505245000124,-0.0564499497413635,-0.0712208598852158,-0.0472714528441429,0.0903183594346046,0.0727741941809654,-0.00897577591240406,-0.00972105748951435,-0.0559263117611408,0.0263827089220285,-0.0177203603088856,-0.00199877447448671
"PLP1",-0.161329284310341,0.0709546878933907,0.198904395103455,0.01181451510638,0.16797736287117,0.10692198574543,-0.209426373243332,-0.149468973278999,0.0444839671254158,-0.0245481450110674,-0.0975122898817062,-0.0024859900586307,-0.0493626780807972,-0.145851105451584,0.0225105118006468
"PLA2G3",-0.00521766720339656,0.111781612038612,0.191482752561569,-0.0518018454313278,-0.0108780795708299,-0.0961321443319321,0.168282508850098,-0.0692866593599319,-0.103909581899643,-0.0259224381297827,0.00798906199634075,0.0372715778648853,0.0176596809178591,-0.0193927008658648,-0.127884447574615
"ADAM6",-0.102733753621578,-0.050012394785881,0.366824001073837,-0.000806059862952679,0.0968634560704231,0.168252781033516,0.309670925140381,0.238078832626343,0.00129656656645238,-0.275308638811111,-0.116613648831844,0.065645195543766,0.0172490123659372,-0.0489872246980667,-0.0477928817272186
"ANO3",-0.0978673845529556,0.0694872587919235,-0.0172571074217558,-0.204898223280907,0.15640564262867,0.208422526717186,0.00385299511253834,-0.117868214845657,-0.00662083458155394,0.125891327857971,-0.00276949116960168,-0.100197829306126,0.00703992554917932,0.0280467141419649,-0.12443520128727
"NMU",0.0160332322120667,-0.361218720674515,0.083523727953434,0.0861780717968941,0.000890537747181952,-0.149182513356209,0.00606635352596641,0.129058375954628,0.137011423707008,-0.076097272336483,0.0333940424025059,-0.0388910099864006,0.0330263115465641,-0.00218412815593183,0.033578235656023
"CTNND2",0.144564211368561,0.108932390809059,0.214244976639748,-0.000754860695451498,-0.0552504025399685,0.100982710719109,-0.182007402181625,-0.0507118292152882,0.224839314818382,-0.172306761145592,-0.102315403521061,-0.0631872043013573,-0.0932402834296227,0.00717774499207735,0.00768638914451003
"SHC4",-0.202509522438049,-0.213865607976913,0.322639226913452,-0.000614366261288524,-0.109482899308205,-0.0777167826890945,-0.269840359687805,0.0144227705895901,-0.0146785955876112,-0.0128098540008068,-0.0211591627448797,-0.151533350348473,0.0121121788397431,-0.0673220306634903,-0.00118013902101666
"TPSD1",0.0287725068628788,0.182335183024406,0.00804664008319378,0.0131825627759099,0.00186105107422918,0.097039483487606,0.0959865674376488,-0.0564960688352585,0.00346428505145013,-0.0914550945162773,0.0656345412135124,-0.03961381316185,0.0353607460856438,-0.125735804438591,-0.0112099330872297
"NKX2-2",0.122250407934189,-0.131378099322319,0.00699190655723214,0.0655369162559509,-0.00360533641651273,0.134712681174278,0.205833613872528,-0.0853398591279984,0.000435855647083372,0.19324916601181,-0.0242610089480877,0.0640072226524353,-0.0652624219655991,-0.216387614607811,0.0187727212905884
"ACADL",-0.197416797280312,0.0489748455584049,0.00462609995156527,0.0031784747261554,0.365913152694702,0.135294422507286,0.0212555397301912,-0.186996474862099,0.0131979258731008,0.0857456400990486,-0.0172150377184153,-0.0341125018894672,0.0432318709790707,0.0911126360297203,0.00332174147479236
"FBN3",-0.138715952634811,-0.340583384037018,0.168092831969261,-0.00331057049334049,-0.00667536025866866,-0.0823992937803268,-0.0665613412857056,-0.0816603377461433,0.0804539620876312,-0.0770905688405037,0.033338837325573,0.0532497316598892,0.0898686349391937,-0.0673222243785858,0.0567084215581417
"DEGS2",0.259281128644943,0.351882040500641,0.184791550040245,-0.00259939068928361,-0.0287827290594578,-0.100949205458164,0.159037694334984,-0.0115510756149888,-0.022575069218874,-0.042440727353096,0.117291763424873,0.146276846528053,0.0593666844069958,-0.063846044242382,0.0138694318011403
"CPA6",0.105926424264908,0.170345619320869,0.00940038915723562,-0.0120748346671462,-0.0771045535802841,0.0310690458863974,0.0252525564283133,0.201887294650078,-0.00164717505685985,0.163768067955971,0.0447609834372997,-0.0798302218317986,0.00768737262114882,0.0114888064563274,-0.199081555008888
"MAOB",-0.097415916621685,0.165305510163307,0.121364660561085,0.0836732089519501,0.0718542709946632,-0.0123088508844376,-0.0116980280727148,-0.228672355413437,-0.0589296780526638,-0.174589470028877,-0.000807471107691526,-0.0100967893376946,-0.0106845758855343,-0.0916576907038689,0.100008212029934
"LOC389033",0.0371809229254723,0.315426200628281,0.177351355552673,0.0630668848752975,0.00108920375350863,-0.0949387550354004,0.0391433462500572,-0.143444955348969,-0.0947927460074425,-0.127968668937683,0.0706953853368759,0.0434648282825947,0.139866650104523,-0.235693246126175,0.100483007729053
"SOX11",-0.05907142162323,-0.374318420886993,0.0641258955001831,-0.000491167884320021,-0.104507401585579,-0.11296508461237,0.186453282833099,-0.0227153431624174,0.0881509929895401,0.0876085683703423,0.000875181460287422,-0.123185008764267,0.00307770865038037,0.0363576672971249,-0.00216023321263492
"CES1",-0.103605076670647,0.186453327536583,0.0662548989057541,0.0572248734533787,0.328443735837936,0.236269950866699,0.0853730067610741,-0.111039698123932,0.0620697624981403,0.0700364857912064,0.153330981731415,-0.16908760368824,-0.0632355287671089,0.00228736153803766,-0.00447788089513779
"TMEM40",-0.0347090512514114,-0.167274683713913,0.316116124391556,-0.00055649207206443,-0.00664770556613803,0.123716041445732,0.199522852897644,-0.0284536965191364,0.184210941195488,-0.00467759976163507,0.271773278713226,-0.0915148332715034,-0.0682687014341354,0.140821352601051,0.00466759316623211
"MMP11",0.226263538002968,-0.0314265191555023,-0.0518862307071686,-0.0114226350560784,-0.12599216401577,-0.125103980302811,0.321634560823441,0.0928125977516174,0.0668668523430824,-0.12857586145401,0.216004744172096,-0.224899157881737,-0.0029445115942508,-0.249837681651115,0.0775021091103554
"GPX2",0.00939843617379665,0.16247895359993,0.40250888466835,-0.000522793096024543,0.0688401088118553,0.250211656093597,-0.0298729632049799,0.0518885962665081,0.16595558822155,0.0729878395795822,0.118192680180073,-0.0534864701330662,-0.112404339015484,0.117136038839817,-0.107343643903732
"CADM3",-0.190589606761932,0.146568313241005,0.213062956929207,0.0156962983310223,0.240758925676346,0.234863713383675,0.0753073766827583,0.0476804338395596,-0.000101634112070315,-0.102352656424046,-0.0561029054224491,-0.0210454501211643,0.00347583135589957,-0.161186769604683,0.0250646006315947
"EMX1",0.188360661268234,0.183889612555504,0.0766937434673309,-0.0583058036863804,-0.000213676001294516,-0.0504464469850063,0.000570590840652585,0.0292467530816793,0.0635779872536659,-0.116659462451935,0.053126759827137,0.0805761963129044,0.0591004006564617,-0.202882900834084,0.0694788545370102
"CLDN19",-0.13888943195343,0.245670273900032,0.52283763885498,0.00129897485021502,0.0516329929232597,0.128107860684395,-0.129206880927086,-0.0679536163806915,0.00626682955771685,0.0388858430087566,-0.0695704519748688,-0.117645964026451,-0.00823264010250568,-0.0310511775314808,0.0453582592308521
"MAGEA1",0.082009069621563,-0.000700695847626776,0.0113706551492214,-0.193783029913902,0.00507282791659236,0.0864685475826263,0.0975629836320877,0.0930388569831848,0.124909847974777,0.0157477837055922,0.0866794437170029,-0.00698592700064182,-0.0378029718995094,-0.0414169430732727,-0.0249892082065344
"CECR2",0.065810427069664,-0.0446986444294453,-0.017737939953804,0.00122500758152455,0.0495401471853256,0.167708367109299,0.00744972238317132,-0.0448444299399853,0.200510010123253,0.0167692955583334,-0.107380725443363,-0.0476631559431553,-0.0195349790155888,0.0768035650253296,0.00342745147645473
"CD79A",-0.114011377096176,-0.0895124450325966,0.29350471496582,0.00676693255081773,0.0912636741995811,0.181936964392662,0.386914789676666,0.318056643009186,-0.00802457798272371,-0.36182364821434,-0.157136976718903,0.109552092850208,0.0179020222276449,-0.087827056646347,-0.00121340807527304
"ADAMDEC1",-0.0313763543963432,-0.214174196124077,0.0122751053422689,0.024050010368228,-0.116626352071762,0.0917052179574966,0.35841378569603,0.358834892511368,0.00465798610821366,-0.300061255693436,-0.120301373302937,-0.0880983918905258,-0.0459011569619179,0.0115040941163898,-0.000434248533565551
"CALB2",-0.174832969903946,-0.14168356359005,0.00747603457421064,-0.00322395819239318,0.329384952783585,0.092743769288063,-0.0861475542187691,-0.118731074035168,0.0412187725305557,-0.0281887352466583,0.251665592193604,-0.0977755337953568,-0.00604164740070701,-0.0161377135664225,0.0327386260032654
"LOC283392",-0.163155749440193,0.149119198322296,-0.0542923919856548,0.000627475616056472,0.544721841812134,0.163258165121078,-0.0972055047750473,-0.137515291571617,-0.00332257151603699,0.0398976355791092,-0.00673433765769005,-0.0400281436741352,0.00112829473800957,0.053055077791214,0.00202374695800245
"PLIN5",0.0981505066156387,0.27799129486084,0.0439294725656509,-0.012477277778089,0.237298354506493,0.0105133736506104,0.00288958218879998,-0.187692046165466,-0.0147997513413429,-0.185130685567856,0.0557586625218391,0.170322552323341,-0.00248959381133318,-0.0299610514193773,0.10983282327652
"CXCL9",-0.0363567546010017,-0.150801032781601,0.0502951219677925,0.0168576389551163,4.39938121417072e-05,0.138451293110847,0.449074864387512,0.339997082948685,-0.00345522654242814,-0.310988366603851,-0.215892180800438,-0.106409393250942,-0.0218942351639271,-0.078613243997097,-0.0516318008303642
"FERMT1",-0.225186333060265,-0.200662851333618,0.337898969650269,0.0417425520718098,-0.053441297262907,0.0333516038954258,-0.178824678063393,0.0667293518781662,0.0250248182564974,-0.0507665425539017,0.0924842059612274,-0.239018753170967,0.00372885470278561,0.00192159006837755,0.00515552191063762
"C10orf81",-0.0199752859771252,-0.0143735203891993,0.387174904346466,-0.0111426720395684,-0.0632055699825287,-0.00585516775026917,0.247367098927498,-0.113054871559143,-0.000834154721815139,0.0146511550992727,0.00256219366565347,-0.116755031049252,-0.00733737135306001,0.0208449810743332,-0.189094915986061
"EREG",-0.108439110219479,-0.0090385815128684,0.231973841786385,-0.00158049981109798,-0.000914782693143934,-0.0138079021126032,0.0474438071250916,-0.0475208014249802,0.0348722152411938,-0.0175142865628004,-0.0108189443126321,-0.101938933134079,-0.0795336961746216,0.0710566490888596,0.0966785475611687
"SERHL2",0.0511715672910213,0.186874106526375,0.151723653078079,-0.00350649678148329,-0.00324803777039051,0.0406062230467796,0.213171944022179,-0.0666307955980301,-0.00453120935708284,0.196468606591225,0.0139427026733756,0.0493401475250721,0.0465505234897137,0.120570674538612,-0.0684570297598839
"CITED1",-0.0471208244562149,0.277058094739914,0.286087065935135,-0.00152182695455849,0.00352554488927126,0.0648775771260262,-0.12298197299242,-0.0175016615539789,0.00841079745441675,0.109423756599426,0.0551437139511108,0.210260137915611,0.0411049872636795,-0.12021142989397,0.0960479006171227
"TNS4",-0.0591184608638287,0.124788016080856,0.526004254817963,-0.0353375487029552,-0.00333795440383255,0.0050618234090507,0.0194826778024435,-0.0575476102530956,0.00390299037098885,0.00252545531839132,0.118142396211624,-0.10279157012701,-0.042172621935606,0.0596195347607136,-0.0129260662943125
"PCSK1",-0.0717182606458664,0.0158110875636339,-0.068964496254921,-0.0360691770911217,-0.00751291401684284,-0.00850379932671785,-0.056209035217762,0.341702997684479,0.011153164319694,0.0736163109540939,-0.100390322506428,0.03442158177495,-0.0280209351330996,0.0133260628208518,0.173915684223175
"TNFSF12-TNFSF13",-0.125339969992638,-0.116834998130798,-0.0228836685419083,0.00768060563132167,0.00513594038784504,0.153125941753387,0.234192326664925,0.0389502458274364,-0.0944936275482178,-0.0117267845198512,0.160848051309586,0.131840407848358,0.0042963232845068,-0.162957563996315,0.000991575070656836
"CPLX2",0.072148859500885,0.0610115490853786,-0.00996309705078602,-0.00560846272855997,-0.000951301015447825,0.0240411311388016,-0.172065168619156,0.300437778234482,0.194396793842316,0.13397853076458,-0.0413344539701939,0.155613228678703,-0.124076634645462,0.143076196312904,0.0427370667457581
"FCRL5",-0.12970943748951,-0.11140314489603,0.258192390203476,0.000672000052873045,0.0601493045687675,0.186053544282913,0.352082014083862,0.290589511394501,-0.00228111119940877,-0.314022034406662,-0.220605954527855,-0.00673748971894383,0.000892608368303627,0.000839449930936098,-0.0431151278316975
"CST2",0.160043656826019,0.204805284738541,0.130520075559616,0.000426086102379486,0.02043292298913,-0.123755246400833,0.0986241772770882,0.220083519816399,-0.0414564311504364,-0.0600685067474842,-0.0034910156391561,-0.086871363222599,-0.0212342254817486,-0.22292397916317,0.0174021180719137
"VWDE",-0.151011615991592,-0.11836589127779,0.275323927402496,0.0834558382630348,-0.0440108217298985,-0.0491247363388538,-0.133660435676575,0.0980343818664551,0.0308643169701099,0.0537244826555252,-0.160924106836319,-0.0455028563737869,-0.0263886377215385,0.117625325918198,0.168150514364243
"LY6K",-0.129570916295052,-0.16313710808754,0.0814788416028023,-0.00176937936339527,0.0237984079867601,0.0180040821433067,0.0105427158996463,-0.108573317527771,0.0616458989679813,-4.00382123189047e-05,0.131649121642113,0.00534648494794965,-0.0896504670381546,-0.0373631902039051,0.0674909353256226
"FLT3",0.0392982140183449,0.204859331250191,0.170072600245476,0.0134233431890607,0.00106149516068399,0.000676244788337499,0.0757975876331329,0.211296230554581,0.0849237218499184,-0.205033838748932,-0.159393489360809,-0.102179534733295,0.0710759460926056,-0.0290073677897453,0.0846180096268654
"SEMA3E",-0.0372229628264904,0.228214308619499,0.163145899772644,-0.00191146589349955,0.00183472281787544,0.0143037401139736,0.263973325490952,-0.15503241121769,-0.0171063765883446,0.133585914969444,-0.14042916893959,-0.219237893819809,-0.00509994989261031,0.100720711052418,-0.00518167810514569
"MYOC",-0.202972710132599,0.193670153617859,-0.0794307962059975,0.00945592112839222,0.331777483224869,0.235764920711517,-0.131714776158333,-0.200461164116859,-0.00409308495000005,0.0684626176953316,-0.00976626016199589,0.0159262921661139,-0.0243780668824911,0.0228637978434563,-0.0226078722625971
"ACTA1",0.0338988304138184,-0.0514603927731514,0.100602500140667,-0.0335307866334915,-0.00098843639716506,-0.0725414380431175,0.017653826624155,-0.0696495696902275,0.0206779595464468,-0.0674808844923973,0.218183144927025,-0.0532444007694721,-0.0400357767939568,-0.184364274144173,0.0744556784629822
"NTRK3",-0.139010682702065,0.104121364653111,0.24137170612812,0.00038959295488894,0.099250391125679,0.0175401624292135,-0.166410550475121,-0.132518291473389,0.0177268628031015,-0.121227286756039,-0.166600078344345,-0.116984017193317,-0.00649921083822846,-0.158465445041656,0.0796092227101326
"MAPT",0.151760026812553,0.390032947063446,0.101751625537872,0.0017408502753824,0.0481873452663422,-0.104145787656307,-0.0664094164967537,-0.11100035905838,0.0195836685597897,-0.0555723123252392,-0.0420335978269577,0.0221729855984449,0.0777536928653717,0.00480154901742935,0.0741539821028709
"PEG3",-0.0757421106100082,0.0704496502876282,0.083365187048912,0.0799019634723663,-0.00137874728534371,0.0413006767630577,-0.105346620082855,-0.189403474330902,0.0975185930728912,-0.101549088954926,-0.15911440551281,0.0045864675194025,-0.0457572229206562,0.0762206614017487,0.139595404267311
"GATA4",0.120527304708958,0.00976775772869587,-0.0861544460058212,0.0975123345851898,-0.00270984717644751,0.110486209392548,-0.0660986602306366,0.132550701498985,0.189590290188789,0.0127858398482203,0.000288798735709861,0.0372875668108463,-0.084094800055027,-0.00141064519993961,0.038723349571228
"IBSP",0.107170164585114,-0.129373282194138,-0.172455176711082,-0.0419763661921024,-0.137709513306618,-0.146491304039955,0.138435021042824,0.123219847679138,0.0592561140656471,0.0354435220360756,0.0896826833486557,-0.196004942059517,-0.0351200215518475,-0.057378601282835,-0.000151502899825573
"ADAMTS15",0.0794002264738083,0.394229292869568,0.0467976368963718,0.0170230939984322,0.0755268484354019,0.00142423436045647,-0.0193248651921749,-0.0642537251114845,-0.00623298203572631,-0.0333854109048843,-0.156113058328629,-0.0387016609311104,0.0021392849739641,-0.055644478648901,0.00083487038500607
"LOC339535",-0.0841492936015129,-0.0827050283551216,0.049081776291132,-0.110651463270187,-0.000286624563159421,0.00480885338038206,-0.0648217275738716,-0.00582925789058208,-0.00560471182689071,-0.000550618395209312,0.022534167394042,-0.00989341735839844,-0.00157595693599433,-0.0872648507356644,-0.0263262558728456
"TNMD",-0.172323703765869,0.133295848965645,0.00498445751145482,-0.000237029467825778,0.463686406612396,0.194646969437599,-0.107593178749084,-0.113464646041393,-0.00301360967569053,0.0601814649999142,-0.027712294831872,0.0299004204571247,-0.00133234483655542,-0.0197479818016291,0.00644694874063134
"PAH",0.12226714938879,0.0652475208044052,0.147750899195671,0.0313315875828266,0.00568206980824471,-0.0129475183784962,-0.290196478366852,0.212571397423744,0.0711989775300026,-0.103118196129799,-0.0437118634581566,0.0307892672717571,-0.147199347615242,0.0736386626958847,0.125357046723366
"GJB3",-0.16216579079628,-0.286755681037903,0.310215055942535,0.0060528707690537,-0.0509497672319412,0.0146656660363078,-0.0610000863671303,0.176032438874245,0.00309786200523376,-0.085603341460228,0.313199073076248,-0.137758284807205,0.014936656691134,0.0694123581051826,0.00385512807406485
"LRRC26",0.196215257048607,0.192865952849388,0.251322507858276,-0.000628318346571177,-0.000371860456652939,0.011735980398953,0.287253975868225,-0.0133748594671488,-0.00322533049620688,0.175767779350281,0.065173327922821,0.269655644893646,0.0253919586539268,-0.11694647371769,-0.107939213514328
"SPINK8",0.0777005553245544,0.0818696990609169,0.171970710158348,-0.01408173982054,-0.0014174897223711,0.121998146176338,0.39418613910675,-0.267270296812057,0.088029533624649,0.202979952096939,-0.0136649608612061,0.0925877690315247,0.03107382170856,0.106926187872887,-0.00996629800647497
"VIT",-0.174527555704117,0.0487908907234669,0.218350529670715,0.0228237304836512,0.184037446975708,0.200180262327194,-0.107846766710281,-0.16204209625721,0.00622337078675628,0.0328030064702034,-0.144851416349411,0.0274295303970575,-0.0410085506737232,-0.115064918994904,-0.109821684658527
"PDZK1IP1",-0.129948243498802,-0.101889103651047,0.23672853410244,-0.00314224092289805,0.00674312701448798,-0.205416470766068,0.355605453252792,-0.00997838657349348,-0.227179765701294,0.201391637325287,0.177290722727776,0.139081671833992,0.105331256985664,0.0632725805044174,-0.0248532649129629
"GPR12",-0.245463773608208,-0.188470765948296,0.293028235435486,-0.0005941127310507,0.062945082783699,0.0261730030179024,-0.171603471040726,-0.0351210311055183,0.00787012185901403,0.00353798549622297,0.00321232480928302,-0.065022200345993,0.053063441067934,-0.00877957697957754,-0.0561623796820641
"ADAMTS19",0.115344867110252,0.137886077165604,0.0802677422761917,-0.00688741961494088,5.57666789973155e-05,-0.0531744509935379,-0.0939636826515198,0.0268166735768318,0.0226793736219406,-0.0584859922528267,-0.091905377805233,-0.0127432700246572,-0.00375836808234453,-0.0708290860056877,-0.160310387611389
"PAX2",0.205018922686577,0.156033352017403,0.132609069347382,0.0683695748448372,-0.000460777169791982,0.026826836168766,-0.00886025652289391,0.147844836115837,0.16569060087204,0.144787669181824,0.0246852543205023,0.0465275831520557,0.0440297052264214,-0.110515259206295,0.0243808086961508
"FMO2",-0.25262513756752,0.0403924509882927,0.218839973211288,0.00240584090352058,0.258566647768021,0.121385179460049,-0.0580226182937622,-0.0688195526599884,-0.0137157998979092,-0.0180847570300102,-0.122136913239956,-0.141895264387131,-0.00606096163392067,-0.00969251617789268,-0.00710658263415098
"ADH1A",-0.156792670488358,0.18414831161499,-0.00162809411995113,0.0023000983055681,0.52900618314743,0.178505480289459,-0.0718439295887947,-0.112988919019699,-0.00491315126419067,0.00396496569737792,-0.0601206012070179,-0.0576792992651463,-0.00421667564660311,0.0590705312788486,-0.0232026837766171
"CSN3",-0.168492078781128,-0.107637047767639,0.185659840703011,0.00853199511766434,-0.00649321125820279,0.00211333995684981,-0.149663522839546,-0.0803918465971947,-0.0672674849629402,0.00325009762309492,-0.093724437057972,0.0696976706385612,0.00154639186803252,0.0501947030425072,-0.0357261225581169
"HOXC13",0.139450863003731,-0.202534943819046,0.192068591713905,0.0428248606622219,-0.0113096069544554,-0.0425695665180683,0.232496067881584,-0.143208220601082,0.191875740885735,-0.056657250970602,0.0904664993286133,-0.0082832770422101,-0.0376199185848236,-0.175174057483673,0.117505125701427
"FUT9",-0.0808163061738014,-0.101458981633186,0.200557932257652,0.00130390038248152,-0.00254641915671527,-0.116249457001686,0.103988520801067,-0.192327901721001,0.0800476521253586,-0.0239219628274441,-0.165977224707603,-0.0935729742050171,0.00130268279463053,0.0621341280639172,-0.0609124265611172
"CD19",-0.0846689268946648,-0.116190195083618,0.171659499406815,0.0314758121967316,0.0758386105298996,0.158997356891632,0.435694456100464,0.335946798324585,-0.0509679205715656,-0.370094478130341,-0.130146980285645,0.180362552404404,0.0176410991698503,-0.1125113889575,-0.00271096942014992
"DACH1",0.145916625857353,0.38911846280098,0.0877397879958153,-0.00216971663758159,0.0658057406544685,0.00232905917800963,-0.154051750898361,0.126409634947777,0.050220713019371,0.140251964330673,-0.154195234179497,-0.00951983779668808,-0.0518991835415363,-0.0599603764712811,-0.00901086255908012
"DLGAP1",-0.0954886972904205,0.0090703796595335,0.211017146706581,0.0051227118819952,-0.0993024408817291,-0.0421763695776463,-0.333104491233826,0.111367590725422,0.0386570505797863,-0.0611108690500259,-0.124893233180046,-0.0576517470180988,-0.000342538463883102,0.0121613908559084,0.0223143100738525
"DNER",-0.219694659113884,-0.246264323592186,0.103966914117336,0.0583935417234898,-0.000969944463577121,0.0066069676540792,-0.204818353056908,-0.020630456507206,0.114567168056965,0.112616866827011,0.0217356625944376,-0.000183694719453342,-0.00131932715885341,0.00884293671697378,0.00267416727729142
"DLX1",0.0425134412944317,-0.011832351796329,0.0610061623156071,-0.00855674687772989,-0.0285279229283333,0.0100131453946233,0.0165420863777399,-0.142446309328079,0.0294392295181751,0.175583571195602,-0.0668336674571037,0.106843568384647,0.0757823064923286,-0.149139449000359,-0.00832733884453773
"GPM6A",-0.0877949222922325,0.193617284297943,0.100942127406597,-0.00218172767199576,0.167458429932594,0.00373909017071128,-0.060822855681181,0.0375871509313583,-0.0196615308523178,0.013923435471952,-0.115094900131226,-0.0839131996035576,-0.005027384031564,0.0090222954750061,-0.0784946382045746
"CKMT1A",0.0728394612669945,-0.0340996831655502,0.173493564128876,-8.0319274275098e-05,-0.0362751707434654,-0.000265881099039689,0.0362361520528793,0.16100649535656,0.0398745127022266,0.0243453066796064,0.0101138344034553,0.171158447861671,-0.0217849370092154,0.202788576483727,0.00561415124684572
"TNNT3",-0.142124980688095,0.152957901358604,0.0438790060579777,0.0401441343128681,0.368640333414078,0.175916999578476,-0.0229512937366962,-0.0969122424721718,-0.0472714640200138,-0.0108741829171777,0.0645300969481468,0.130754128098488,0.0130683463066816,-0.23479650914669,-0.00183505075983703
"KRT7",-0.0853813365101814,-0.14041306078434,0.345140665769577,0.00163812201935798,-0.000640024256426841,-0.127335354685783,0.322171568870544,-0.129866912961006,-0.0815426781773567,0.00999894738197327,0.184864893555641,0.0122324330732226,0.0551422126591206,-0.0161981210112572,-0.00137154315598309
"COL4A6",-0.0893610268831253,0.322749346494675,0.235917940735817,-0.00327933067455888,-0.00154828641097993,0.0255430471152067,0.0279530491679907,-0.0724262595176697,-0.0972555354237556,0.168421044945717,0.036679781973362,-0.133971974253654,0.00575166568160057,-0.0158046502619982,0.147655382752419
"FIBCD1",0.106856949627399,-0.0362005420029163,-0.00423113023862243,0.00333798583596945,-0.118460550904274,0.0446893014013767,0.218162462115288,0.0582886338233948,0.0804732590913773,0.298930943012238,0.191361099481583,-0.0660387873649597,0.00182100804522634,-0.0224160049110651,-0.000378460681531578
"KCNJ16",-0.208062469959259,0.062963031232357,0.32610958814621,0.00254200794734061,0.0948043093085289,0.140823617577553,-0.172362059354782,-0.169022589921951,-0.0405945219099522,0.0712072998285294,-0.121121272444725,-0.00607641600072384,0.00628122873604298,-0.00774978054687381,-0.00433284230530262
"ALOX15",0.0613334663212299,0.0152865927666426,0.192918762564659,0.00459387432783842,0.00421243347227573,0.156214624643326,0.1686722189188,-0.058227825909853,0.206919506192207,0.070474810898304,0.0564050525426865,0.0606993474066257,-0.0101910522207618,0.118570603430271,0.0188891645520926
"CHI3L1",-0.195134192705154,-0.204154059290886,0.293290555477142,0.0194227043539286,-0.000279177853371948,0.0340333990752697,0.101183779537678,0.031135767698288,-0.0738875269889832,-0.0997855886816978,0.0863706916570663,-0.0431413054466248,-0.0190606787800789,-0.00217680027708411,0.123964428901672
"CCL14",-0.120404534041882,0.263945490121841,0.177151620388031,0.00920538045465946,0.326147645711899,0.245259046554565,0.00145235878881067,-0.0510637573897839,-0.030356066301465,-0.0106590772047639,-0.0511263869702816,0.0595656745135784,-0.0232227295637131,-0.168019950389862,-0.00985975284129381
"TNNI3",0.0839068815112114,0.0247960034757853,0.0234014056622982,-0.00152505841106176,-0.000409018888603896,-0.078777976334095,0.013151210732758,0.0771637260913849,0.119357451796532,-0.124233968555927,0.191515982151031,0.188358917832375,0.00155145453754812,-0.0553294457495213,0.147084385156631
"AKR1B15",-0.109835840761662,-0.148493021726608,0.0301013179123402,-0.00189863773994148,0.00327998376451433,0.146619543433189,0.249345868825912,-0.143542066216469,0.00363228493370116,0.147459015250206,0.190436065196991,-0.136580109596252,0.0824589654803276,0.199796512722969,0.0503726489841938
"STC2",0.0785188674926758,0.319903463125229,0.184049025177956,0.00035180282429792,-9.78722164290957e-05,-0.12188408523798,-0.16605132818222,-0.0837706848978996,-0.00171283364761621,-0.186020389199257,0.114471986889839,0.048288032412529,0.0819348618388176,-0.0432548522949219,0.0384121015667915
"COL9A3",-0.138316974043846,-0.247817948460579,0.14427761733532,-0.00495054991915822,-0.018942654132843,-0.0892471298575401,0.000947730732150376,-0.030559791252017,-0.015922212973237,-0.0776291489601135,0.18111164867878,0.176890596747398,-0.0262090191245079,-0.223868250846863,0.00354507914744318
